TradingDay,Timestamp,InstrumentID,PreClosePrice,Open,High,Low,Volume,Turnover,Close
2023-06-01 00:00:00,2023-06-01 09:47:00,123181,161.331,163.379,163.684,162.892,45340,7400842.01,162.892
2023-06-01 00:00:00,2023-06-01 09:48:00,123181,161.331,162.819,163.449,162.802,58240,9503958.08,163.272
2023-06-01 00:00:00,2023-06-01 09:49:00,123181,161.331,163.381,163.5,163.219,15950,2605439.91,163.33
2023-06-01 00:00:00,2023-06-01 09:50:00,123181,161.331,163.279,163.319,163.031,23000,3751910.39,163.161
2023-06-01 00:00:00,2023-06-01 09:51:00,123181,161.331,163.38,164.066,163.38,42050,6884974.37,163.6
2023-06-01 00:00:00,2023-06-01 09:52:00,123181,161.331,163.606,164.143,163.59,29310,4804096.65,164.143
2023-06-01 00:00:00,2023-06-01 09:53:00,123181,161.331,164.17,164.482,163.956,51230,8416875.1,164.406
2023-06-01 00:00:00,2023-06-01 09:54:00,123181,161.331,164.375,164.777,164.218,77140,12692973.77,164.49
2023-06-01 00:00:00,2023-06-01 09:55:00,123181,161.331,164.536,164.595,164.294,34410,5659686.7,164.294
2023-06-01 00:00:00,2023-06-01 09:56:00,123181,161.331,164.2,164.341,164.021,27860,4575318.65,164.154
2023-06-01 00:00:00,2023-06-01 09:57:00,123181,161.331,164.154,164.227,163.854,22990,3769221.69,163.897
2023-06-01 00:00:00,2023-06-01 09:58:00,123181,161.331,163.908,163.986,163.609,19760,3236407.49,163.635
2023-06-01 00:00:00,2023-06-01 09:59:00,123181,161.331,163.68,163.773,163.486,22600,3697858.584,163.526
2023-06-01 00:00:00,2023-06-01 10:00:00,123181,161.331,163.591,163.854,163.491,23720,3882352.84,163.854
2023-06-01 00:00:00,2023-06-01 10:01:00,123181,161.331,163.806,163.888,163.0,40730,6652099.81,163.0
2023-06-01 00:00:00,2023-06-01 10:02:00,123181,161.331,163.129,163.282,162.997,20940,3415526.18,163.282
2023-06-01 00:00:00,2023-06-01 10:03:00,123181,161.331,163.246,163.246,162.751,29840,4860055.32,162.758
2023-06-01 00:00:00,2023-06-01 10:04:00,123181,161.331,162.894,162.909,162.572,24490,3986750.12,162.572
2023-06-01 00:00:00,2023-06-01 10:05:00,123181,161.331,162.6,162.9,162.597,14450,2352535.44,162.805
2023-06-01 00:00:00,2023-06-01 10:06:00,123181,161.331,162.81,163.261,162.81,33990,5541552.68,163.018
2023-06-01 00:00:00,2023-06-01 10:07:00,123181,161.331,163.1,163.106,162.854,12880,2098913.74,163.048
2023-06-01 00:00:00,2023-06-01 10:08:00,123181,161.331,163.038,163.096,162.8,10510,1713072.24,162.817
2023-06-01 00:00:00,2023-06-01 10:09:00,123181,161.331,162.858,163.2,162.768,15220,2481155.15,163.195
2023-06-01 00:00:00,2023-06-01 10:10:00,123181,161.331,163.195,163.249,163.042,7120,1161848.81,163.245
2023-06-01 00:00:00,2023-06-01 10:11:00,123181,161.331,163.25,163.6,163.188,17210,2812722.78,163.6
2023-06-01 00:00:00,2023-06-01 10:12:00,123181,161.331,163.602,163.729,163.59,16940,2772232.38,163.7
2023-06-01 00:00:00,2023-06-01 10:13:00,123181,161.331,163.701,163.726,163.418,13750,2249354.23,163.435
2023-06-01 00:00:00,2023-06-01 10:14:00,123181,161.331,163.428,163.457,163.234,8460,1381848.11,163.261
2023-06-01 00:00:00,2023-06-01 10:15:00,123181,161.331,163.257,163.591,163.257,5400,882720.74,163.591
2023-06-01 00:00:00,2023-06-01 10:16:00,123181,161.331,163.591,163.778,163.5,13450,2201293.62,163.632
2023-06-01 00:00:00,2023-06-01 10:17:00,123181,161.331,163.514,163.893,163.514,11840,1938298.36,163.893
2023-06-01 00:00:00,2023-06-01 10:18:00,123181,161.331,163.958,163.958,163.214,22940,3756246.12,163.276
2023-06-01 00:00:00,2023-06-01 10:19:00,123181,161.331,163.276,163.474,163.185,8270,1350448.4,163.342
2023-06-01 00:00:00,2023-06-01 10:20:00,123181,161.331,163.342,163.342,163.201,8820,1439966.58,163.3
2023-06-01 00:00:00,2023-06-01 10:21:00,123181,161.331,163.3,163.655,163.3,14610,2389715.07,163.498
2023-06-01 00:00:00,2023-06-01 10:22:00,123181,161.331,163.498,164.03,163.498,20260,3319472.25,163.992
2023-06-01 00:00:00,2023-06-01 10:23:00,123181,161.331,164.0,164.145,163.658,17970,2946356.67,163.74
2023-06-01 00:00:00,2023-06-01 10:24:00,123181,161.331,163.653,163.999,163.653,9636,1579119.502,163.9
2023-06-01 00:00:00,2023-06-01 10:25:00,123181,161.331,163.874,164.021,163.874,9830,1611814.57,163.958
2023-06-01 00:00:00,2023-06-01 10:26:00,123181,161.331,163.931,164.027,163.665,8120,1330569.75,163.849
2023-06-01 00:00:00,2023-06-01 10:27:00,123181,161.331,163.843,163.939,163.842,5700,934182.71,163.86
2023-06-01 00:00:00,2023-06-01 10:28:00,123181,161.331,163.859,164.22,163.859,22050,3617364.06,164.22
2023-06-01 00:00:00,2023-06-01 10:29:00,123181,161.331,164.28,164.334,163.921,21330,3502761.52,164.05
2023-06-01 00:00:00,2023-06-01 10:30:00,123181,161.331,164.143,164.143,163.726,8280,1356915.25,163.726
2023-06-01 00:00:00,2023-06-01 10:31:00,123181,161.331,163.65,163.778,163.65,8550,1399814.29,163.766
2023-06-01 00:00:00,2023-06-01 10:32:00,123181,161.331,163.683,163.758,163.201,13160,2150864.75,163.322
2023-06-01 00:00:00,2023-06-01 10:33:00,123181,161.331,163.3,163.472,163.234,9250,1510884.58,163.234
2023-06-01 00:00:00,2023-06-01 10:34:00,123181,161.331,163.102,163.249,163.08,15480,2526314.2,163.135
2023-06-01 00:00:00,2023-06-01 10:35:00,123181,161.331,163.135,163.189,162.93,15910,2593630.56,162.93
2023-06-01 00:00:00,2023-06-01 10:36:00,123181,161.331,162.926,163.141,162.926,5720,932772.51,163.088
2023-06-01 00:00:00,2023-06-01 10:37:00,123181,161.331,162.93,163.138,162.93,9220,1503298.96,162.95
2023-06-01 00:00:00,2023-06-01 10:38:00,123181,161.331,162.94,162.95,162.811,10130,1649760.55,162.829
2023-06-01 00:00:00,2023-06-01 10:39:00,123181,161.331,162.858,162.995,162.776,10380,1690224.73,162.81
2023-06-01 00:00:00,2023-06-01 10:40:00,123181,161.331,162.811,163.135,162.791,11740,1913213.51,163.135
2023-06-01 00:00:00,2023-06-01 10:41:00,123181,161.331,163.142,163.29,163.111,11540,1883100.29,163.111
2023-06-01 00:00:00,2023-06-01 10:42:00,123181,161.331,163.169,163.169,162.858,5730,933943.61,162.889
2023-06-01 00:00:00,2023-06-01 10:43:00,123181,161.331,163.011,163.3,163.011,9530,1555968.04,163.258
2023-06-01 00:00:00,2023-06-01 10:44:00,123181,161.331,163.086,163.337,163.086,8790,1434961.74,163.337
2023-06-01 00:00:00,2023-06-01 10:45:00,123181,161.331,163.3,163.38,163.191,3780,617271.08,163.209
2023-06-01 00:00:00,2023-06-01 10:46:00,123181,161.331,163.201,163.353,163.2,4150,677675.8,163.303
2023-06-01 00:00:00,2023-06-01 10:47:00,123181,161.331,163.303,163.4,163.207,8140,1329399.99,163.32
2023-06-01 00:00:00,2023-06-01 10:48:00,123181,161.331,163.4,163.42,163.229,5090,831313.75,163.3
2023-06-01 00:00:00,2023-06-01 10:49:00,123181,161.331,163.324,163.436,163.26,5480,895266.38,163.34
2023-06-01 00:00:00,2023-06-01 10:50:00,123181,161.331,163.27,163.34,163.19,6420,1048006.92,163.27
2023-06-01 00:00:00,2023-06-01 10:51:00,123181,161.331,163.199,163.266,163.184,3710,605502.37,163.209
2023-06-01 00:00:00,2023-06-01 10:52:00,123181,161.331,163.266,163.266,163.041,5790,944635.47,163.152
2023-06-01 00:00:00,2023-06-01 10:53:00,123181,161.331,163.095,163.356,163.069,4450,726487.43,163.349
2023-06-01 00:00:00,2023-06-01 10:54:00,123181,161.331,163.362,163.53,163.3,9430,1541573.72,163.53
2023-06-01 00:00:00,2023-06-01 10:55:00,123181,161.331,163.524,163.644,163.329,4380,716084.31,163.644
2023-06-01 00:00:00,2023-06-01 10:56:00,123181,161.331,163.599,163.7,163.599,7570,1238859.52,163.623
2023-06-01 00:00:00,2023-06-01 10:57:00,123181,161.331,163.657,163.83,163.621,8980,1470470.62,163.829
2023-06-01 00:00:00,2023-06-01 10:58:00,123181,161.331,163.831,163.99,163.753,19320,3165670.31,163.816
2023-06-01 00:00:00,2023-06-01 10:59:00,123181,161.331,163.816,164.047,163.79,12466,2043861.01,163.845
2023-06-01 00:00:00,2023-06-01 11:00:00,123181,161.331,163.83,163.895,163.806,4340,711149.12,163.822
2023-06-01 00:00:00,2023-06-01 11:01:00,123181,161.331,163.859,163.894,163.5,10630,1740764.94,163.894
2023-06-01 00:00:00,2023-06-01 11:02:00,123181,161.331,163.82,163.893,163.608,5440,890773.37,163.639
2023-06-01 00:00:00,2023-06-01 11:03:00,123181,161.331,163.753,163.952,163.753,9550,1564959.02,163.905
2023-06-01 00:00:00,2023-06-01 11:04:00,123181,161.331,163.905,163.905,163.747,6900,1130374.85,163.807
2023-06-01 00:00:00,2023-06-01 11:05:00,123181,161.331,163.81,163.909,163.5,7980,1306584.02,163.5
2023-06-01 00:00:00,2023-06-01 11:06:00,123181,161.331,163.5,163.67,163.5,3440,562719.08,163.569
2023-06-01 00:00:00,2023-06-01 11:07:00,123181,161.331,163.5,163.549,163.35,5330,870928.88,163.352
2023-06-01 00:00:00,2023-06-01 11:08:00,123181,161.331,163.38,163.479,163.266,6090,994985.3,163.479
2023-06-01 00:00:00,2023-06-01 11:09:00,123181,161.331,163.479,163.479,163.25,4168,680639.476,163.271
2023-06-01 00:00:00,2023-06-01 11:10:00,123181,161.331,163.314,163.314,163.147,4370,713322.0,163.147
2023-06-01 00:00:00,2023-06-01 11:11:00,123181,161.331,163.215,163.385,163.162,6080,992857.33,163.23
2023-06-01 00:00:00,2023-06-01 11:12:00,123181,161.331,163.296,163.435,163.296,2860,467340.91,163.427
2023-06-01 00:00:00,2023-06-01 11:13:00,123181,161.331,163.423,163.423,163.1,5610,915690.87,163.109
2023-06-01 00:00:00,2023-06-01 11:14:00,123181,161.331,163.109,163.338,163.1,4100,669194.98,163.318
2023-06-01 00:00:00,2023-06-01 11:15:00,123181,161.331,163.25,163.259,163.15,3280,535384.06,163.15
2023-06-01 00:00:00,2023-06-01 11:16:00,123181,161.331,163.15,163.29,163.15,1400,228489.29,163.204
2023-06-01 00:00:00,2023-06-01 11:17:00,123181,161.331,163.204,163.555,163.204,7927,1295627.91,163.469
2023-06-01 00:00:00,2023-06-01 11:18:00,123181,161.331,163.468,163.576,163.23,4000,653758.19,163.23
2023-06-01 00:00:00,2023-06-01 11:19:00,123181,161.331,163.255,163.367,163.18,4010,654547.8,163.204
2023-06-01 00:00:00,2023-06-01 11:20:00,123181,161.331,163.204,163.204,163.0,8430,1374649.62,163.0
2023-06-01 00:00:00,2023-06-01 11:21:00,123181,161.331,163.117,163.311,163.001,4640,757089.29,163.311
2023-06-01 00:00:00,2023-06-01 11:22:00,123181,161.331,163.332,163.434,163.09,3840,627091.54,163.202
2023-06-01 00:00:00,2023-06-01 11:23:00,123181,161.331,163.2,163.302,163.2,1750,285729.96,163.264
2023-06-01 00:00:00,2023-06-01 11:24:00,123181,161.331,163.264,163.361,163.207,3240,529128.32,163.356
2023-06-01 00:00:00,2023-06-01 11:25:00,123181,161.331,163.356,163.435,163.295,2420,395325.35,163.295
2023-06-01 00:00:00,2023-06-01 11:26:00,123181,161.331,163.295,163.435,163.193,5800,947040.01,163.435
2023-06-01 00:00:00,2023-06-01 11:27:00,123181,161.331,163.444,163.5,163.298,4290,701012.32,163.298
2023-06-01 00:00:00,2023-06-01 11:28:00,123181,161.331,163.298,163.389,163.202,1760,287365.89,163.295
2023-06-01 00:00:00,2023-06-01 11:29:00,123181,161.331,163.251,163.295,163.062,5690,928507.32,163.294
2023-06-01 00:00:00,2023-06-01 11:30:00,123181,161.331,163.248,163.294,163.0,9690,1580672.79,163.222
2023-06-01 00:00:00,2023-06-01 13:01:00,123181,161.331,163.303,163.45,163.144,6100,996288.12,163.45
2023-06-01 00:00:00,2023-06-01 13:02:00,123181,161.331,163.466,164.15,163.433,22480,3682498.71,164.056
2023-06-01 00:00:00,2023-06-01 13:03:00,123181,161.331,164.056,164.057,163.819,19830,3251136.52,164.021
2023-06-01 00:00:00,2023-06-01 13:04:00,123181,161.331,164.0,164.115,163.904,12910,2117647.79,163.936
2023-06-01 00:00:00,2023-06-01 13:05:00,123181,161.331,163.807,164.0,163.708,8410,1377929.23,163.914
2023-06-01 00:00:00,2023-06-01 13:06:00,123181,161.331,163.914,163.948,163.785,7230,1185212.41,163.929
2023-06-01 00:00:00,2023-06-01 13:07:00,123181,161.331,163.907,163.953,163.834,4440,727683.92,163.877
2023-06-01 00:00:00,2023-06-01 13:08:00,123181,161.331,163.8,163.879,163.728,5860,959929.66,163.795
2023-06-01 00:00:00,2023-06-01 13:09:00,123181,161.331,163.728,163.96,163.728,3810,624288.25,163.873
2023-06-01 00:00:00,2023-06-01 13:10:00,123181,161.331,163.873,164.099,163.821,7340,1203239.32,164.099
2023-06-01 00:00:00,2023-06-01 13:11:00,123181,161.331,164.1,164.228,164.1,14684,2410729.13,164.228
2023-06-01 00:00:00,2023-06-01 13:12:00,123181,161.331,164.217,164.541,164.217,29230,4806113.03,164.541
2023-06-01 00:00:00,2023-06-01 13:13:00,123181,161.331,164.541,164.541,164.1,16390,2693951.69,164.159
2023-06-01 00:00:00,2023-06-01 13:14:00,123181,161.331,164.21,164.364,164.21,7660,1258446.12,164.268
2023-06-01 00:00:00,2023-06-01 13:15:00,123181,161.331,164.316,164.328,164.23,8600,1412919.24,164.295
2023-06-01 00:00:00,2023-06-01 13:16:00,123181,161.331,164.38,165.369,164.3,52980,8737914.38,165.369
2023-06-01 00:00:00,2023-06-01 13:17:00,123181,161.331,165.3,165.389,165.088,55280,9132931.69,165.389
2023-06-01 00:00:00,2023-06-01 13:18:00,123181,161.331,165.383,166.325,165.383,109620,18172211.34,165.494
2023-06-01 00:00:00,2023-06-01 13:19:00,123181,161.331,165.461,165.461,165.0,34480,5700176.8,165.009
2023-06-01 00:00:00,2023-06-01 13:20:00,123181,161.331,165.095,165.335,165.095,24480,4045420.87,165.214
2023-06-01 00:00:00,2023-06-01 13:21:00,123181,161.331,165.264,166.037,165.264,60600,10051461.16,165.922
2023-06-01 00:00:00,2023-06-01 13:22:00,123181,161.331,165.967,166.432,165.705,71407,11858186.929,166.432
2023-06-01 00:00:00,2023-06-01 13:23:00,123181,161.331,166.407,166.585,165.828,62040,10314485.68,166.117
2023-06-01 00:00:00,2023-06-01 13:24:00,123181,161.331,166.12,166.386,165.99,31530,5240881.92,166.01
2023-06-01 00:00:00,2023-06-01 13:25:00,123181,161.331,166.12,167.084,166.12,85940,14334797.46,167.084
2023-06-01 00:00:00,2023-06-01 13:26:00,123181,161.331,166.945,167.86,166.821,152130,25450564.32,167.22
2023-06-01 00:00:00,2023-06-01 13:27:00,123181,161.331,167.075,167.511,166.803,76870,12846294.78,167.088
2023-06-01 00:00:00,2023-06-01 13:28:00,123181,161.331,166.996,167.6,166.996,62920,10531950.42,167.572
2023-06-01 00:00:00,2023-06-01 13:29:00,123181,161.331,167.5,168.168,167.469,85230,14298325.52,167.528
2023-06-01 00:00:00,2023-06-01 13:30:00,123181,161.331,167.522,167.57,167.278,43770,7328596.81,167.278
2023-06-01 00:00:00,2023-06-01 13:31:00,123181,161.331,167.31,167.982,167.17,55140,9242849.84,167.982
2023-06-01 00:00:00,2023-06-01 13:32:00,123181,161.331,168.021,168.282,167.8,80736,13563286.61,168.107
2023-06-01 00:00:00,2023-06-01 13:33:00,123181,161.331,168.112,168.133,167.683,25830,4339343.67,167.73
2023-06-01 00:00:00,2023-06-01 13:34:00,123181,161.331,167.683,167.683,166.793,49660,8303187.54,167.011
2023-06-01 00:00:00,2023-06-01 13:35:00,123181,161.331,166.923,167.248,166.58,25170,4202364.82,166.58
2023-06-01 00:00:00,2023-06-01 13:36:00,123181,161.331,166.56,166.84,166.432,37690,6279244.8,166.622
2023-06-01 00:00:00,2023-06-01 13:37:00,123181,161.331,166.573,166.678,166.233,26940,4485250.73,166.233
2023-06-01 00:00:00,2023-06-01 13:38:00,123181,161.331,166.25,166.308,166.153,27950,4645689.21,166.225
2023-06-01 00:00:00,2023-06-01 13:39:00,123181,161.331,166.13,166.165,165.709,24480,4062113.17,165.709
2023-06-01 00:00:00,2023-06-01 13:40:00,123181,161.331,165.646,165.858,165.247,27670,4584190.52,165.806
2023-06-01 00:00:00,2023-06-01 13:41:00,123181,161.331,165.846,166.13,165.846,25750,4273507.27,165.987
2023-06-01 00:00:00,2023-06-01 13:42:00,123181,161.331,165.964,166.05,165.721,17930,2974618.65,165.772
2023-06-01 00:00:00,2023-06-01 13:43:00,123181,161.331,165.721,165.949,165.684,17630,2923060.8,165.736
2023-06-01 00:00:00,2023-06-01 13:44:00,123181,161.331,165.736,165.823,165.4,17870,2958280.9,165.425
2023-06-01 00:00:00,2023-06-01 13:45:00,123181,161.331,165.4,165.651,165.362,12430,2056991.44,165.461
2023-06-01 00:00:00,2023-06-01 13:46:00,123181,161.331,165.571,165.658,165.511,10540,1745084.77,165.658
2023-06-01 00:00:00,2023-06-01 13:47:00,123181,161.331,165.65,165.65,165.452,8910,1475176.94,165.492
2023-06-01 00:00:00,2023-06-01 13:48:00,123181,161.331,165.492,165.959,165.492,8960,1485269.5,165.959
2023-06-01 00:00:00,2023-06-01 13:49:00,123181,161.331,165.959,165.959,165.57,17930,2971925.91,165.585
2023-06-01 00:00:00,2023-06-01 13:50:00,123181,161.331,165.59,165.809,165.59,5320,881871.15,165.709
2023-06-01 00:00:00,2023-06-01 13:51:00,123181,161.331,165.709,165.725,165.41,11780,1950505.51,165.465
2023-06-01 00:00:00,2023-06-01 13:52:00,123181,161.331,165.465,165.57,165.42,13730,2271864.28,165.57
2023-06-01 00:00:00,2023-06-01 13:53:00,123181,161.331,165.501,165.75,165.501,8830,1462700.3,165.681
2023-06-01 00:00:00,2023-06-01 13:54:00,123181,161.331,165.572,165.573,165.191,13790,2281315.58,165.191
2023-06-01 00:00:00,2023-06-01 13:55:00,123181,161.331,165.1,165.742,165.1,13300,2200624.58,165.674
2023-06-01 00:00:00,2023-06-01 13:56:00,123181,161.331,165.742,165.76,165.506,12330,2042279.64,165.622
2023-06-01 00:00:00,2023-06-01 13:57:00,123181,161.331,165.622,165.622,165.465,4260,705093.73,165.536
2023-06-01 00:00:00,2023-06-01 13:58:00,123181,161.331,165.523,165.564,165.408,4280,708263.5,165.408
2023-06-01 00:00:00,2023-06-01 13:59:00,123181,161.331,165.395,165.5,165.336,8860,1465586.61,165.457
2023-06-01 00:00:00,2023-06-01 14:00:00,123181,161.331,165.317,165.56,165.317,6270,1037591.21,165.533
2023-06-01 00:00:00,2023-06-01 14:01:00,123181,161.331,165.55,165.68,165.535,8660,1434221.04,165.66
2023-06-01 00:00:00,2023-06-01 14:02:00,123181,161.331,165.68,165.778,165.462,12740,2109780.12,165.5
2023-06-01 00:00:00,2023-06-01 14:03:00,123181,161.331,165.5,166.05,165.463,19240,3191432.59,165.995
2023-06-01 00:00:00,2023-06-01 14:04:00,123181,161.331,166.018,166.199,165.783,21900,3634684.4,165.805
2023-06-01 00:00:00,2023-06-01 14:05:00,123181,161.331,165.808,165.808,165.6,7220,1196309.41,165.765
2023-06-01 00:00:00,2023-06-01 14:06:00,123181,161.331,165.746,165.766,165.607,3950,654471.96,165.656
2023-06-01 00:00:00,2023-06-01 14:07:00,123181,161.331,165.598,165.717,165.598,5050,836645.8,165.623
2023-06-01 00:00:00,2023-06-01 14:08:00,123181,161.331,165.623,165.623,165.468,8920,1476477.11,165.523
2023-06-01 00:00:00,2023-06-01 14:09:00,123181,161.331,165.523,165.668,165.365,9770,1616719.67,165.427
2023-06-01 00:00:00,2023-06-01 14:10:00,123181,161.331,165.365,165.471,165.305,8360,1382421.92,165.351
2023-06-01 00:00:00,2023-06-01 14:11:00,123181,161.331,165.33,165.593,165.329,10240,1694624.25,165.491
2023-06-01 00:00:00,2023-06-01 14:12:00,123181,161.331,165.38,165.424,165.181,9840,1626951.48,165.286
2023-06-01 00:00:00,2023-06-01 14:13:00,123181,161.331,165.321,165.415,165.246,9340,1544205.1,165.363
2023-06-01 00:00:00,2023-06-01 14:14:00,123181,161.331,165.307,165.74,165.307,10116,1674929.404,165.73
2023-06-01 00:00:00,2023-06-01 14:15:00,123181,161.331,165.793,165.8,165.682,13190,2186353.84,165.711
2023-06-01 00:00:00,2023-06-01 14:16:00,123181,161.331,165.736,165.999,165.687,18420,3054444.89,165.999
2023-06-01 00:00:00,2023-06-01 14:17:00,123181,161.331,165.955,166.032,165.841,19020,3156735.11,165.985
2023-06-01 00:00:00,2023-06-01 14:18:00,123181,161.331,166.079,166.095,165.889,10010,1661683.02,165.905
2023-06-01 00:00:00,2023-06-01 14:19:00,123181,161.331,165.936,166.071,165.9,16650,2763662.59,166.007
2023-06-01 00:00:00,2023-06-01 14:20:00,123181,161.331,165.947,166.326,165.905,19670,3269602.23,166.326
2023-06-01 00:00:00,2023-06-01 14:21:00,123181,161.331,166.38,166.397,165.995,19290,3207436.92,165.995
2023-06-01 00:00:00,2023-06-01 14:22:00,123181,161.331,165.921,166.192,165.852,12840,2131917.28,165.918
2023-06-01 00:00:00,2023-06-01 14:23:00,123181,161.331,165.851,165.852,165.755,10710,1776076.49,165.78
2023-06-01 00:00:00,2023-06-01 14:24:00,123181,161.331,165.797,165.797,165.517,10770,1783729.68,165.54
2023-06-01 00:00:00,2023-06-01 14:25:00,123181,161.331,165.539,165.58,165.415,8950,1481364.8,165.415
2023-06-01 00:00:00,2023-06-01 14:26:00,123181,161.331,165.418,165.663,165.418,11860,1963426.38,165.466
2023-06-01 00:00:00,2023-06-01 14:27:00,123181,161.331,165.556,165.64,165.32,12060,1995423.83,165.432
2023-06-01 00:00:00,2023-06-01 14:28:00,123181,161.331,165.406,165.451,165.155,4870,805082.47,165.155
2023-06-01 00:00:00,2023-06-01 14:29:00,123181,161.331,165.208,165.535,165.19,5420,896137.78,165.529
2023-06-01 00:00:00,2023-06-01 14:30:00,123181,161.331,165.43,165.461,165.262,4520,747417.36,165.452
2023-06-01 00:00:00,2023-06-01 14:31:00,123181,161.331,165.466,165.561,165.43,6360,1052288.41,165.446
2023-06-01 00:00:00,2023-06-01 14:32:00,123181,161.331,165.469,165.652,165.469,7990,1323252.53,165.549
2023-06-01 00:00:00,2023-06-01 14:33:00,123181,161.331,165.532,165.67,165.532,8330,1379677.17,165.656
2023-06-01 00:00:00,2023-06-01 14:34:00,123181,161.331,165.604,165.736,165.551,12580,2083662.34,165.613
2023-06-01 00:00:00,2023-06-01 14:35:00,123181,161.331,165.613,165.7,165.46,5040,834525.52,165.48
2023-06-01 00:00:00,2023-06-01 14:36:00,123181,161.331,165.4,165.705,165.4,10930,1809829.79,165.704
2023-06-01 00:00:00,2023-06-01 14:37:00,123181,161.331,165.676,165.745,165.67,4680,775429.87,165.702
2023-06-01 00:00:00,2023-06-01 14:38:00,123181,161.331,165.748,165.89,165.68,8580,1422346.79,165.89
2023-06-01 00:00:00,2023-06-01 14:39:00,123181,161.331,165.92,166.0,165.79,8230,1365645.39,165.802
2023-06-01 00:00:00,2023-06-01 14:40:00,123181,161.331,165.79,166.149,165.79,10060,1669249.38,166.149
2023-06-01 00:00:00,2023-06-01 14:41:00,123181,161.331,166.11,166.144,165.888,15930,2644622.17,165.888
2023-06-01 00:00:00,2023-06-01 14:42:00,123181,161.331,165.882,165.882,165.619,5890,976198.83,165.692
2023-06-01 00:00:00,2023-06-01 14:43:00,123181,161.331,165.7,165.7,165.431,6910,1144048.96,165.5
2023-06-01 00:00:00,2023-06-01 14:44:00,123181,161.331,165.5,165.61,165.473,4740,784658.59,165.551
2023-06-01 00:00:00,2023-06-01 14:45:00,123181,161.331,165.512,165.662,165.485,7050,1166952.86,165.662
2023-06-01 00:00:00,2023-06-01 14:46:00,123181,161.331,165.562,165.65,165.468,8480,1404116.96,165.515
2023-06-01 00:00:00,2023-06-01 14:47:00,123181,161.331,165.525,165.525,165.415,7990,1322238.1,165.467
2023-06-01 00:00:00,2023-06-01 14:48:00,123181,161.331,165.431,165.592,165.431,4400,728302.69,165.55
2023-06-01 00:00:00,2023-06-01 14:49:00,123181,161.331,165.563,165.6,165.49,8180,1354196.05,165.572
2023-06-01 00:00:00,2023-06-01 14:50:00,123181,161.331,165.63,165.976,165.63,10220,1694682.27,165.906
2023-06-01 00:00:00,2023-06-01 14:51:00,123181,161.331,165.906,166.099,165.906,19112,3172954.938,166.0
2023-06-01 00:00:00,2023-06-01 14:52:00,123181,161.331,166.03,166.03,165.92,10000,1659572.8,165.985
2023-06-01 00:00:00,2023-06-01 14:53:00,123181,161.331,165.976,166.0,165.728,11420,1894090.79,165.985
2023-06-01 00:00:00,2023-06-01 14:54:00,123181,161.331,166.02,166.397,166.0,33950,5643414.93,166.397
2023-06-01 00:00:00,2023-06-01 14:55:00,123181,161.331,166.291,166.297,166.141,15780,2622983.29,166.266
2023-06-01 00:00:00,2023-06-01 14:56:00,123181,161.331,166.246,166.4,166.1,16027,2664593.81,166.1
2023-06-01 00:00:00,2023-06-01 14:57:00,123181,161.331,166.0,166.08,165.811,24267,4026558.857,165.861
2023-06-01 00:00:00,2023-06-01 14:58:00,123181,161.331,165.924,165.924,165.924,670,111167.14,165.924
2023-06-01 00:00:00,2023-06-01 14:59:00,123181,161.331,165.924,165.924,165.924,0,0.0,165.924
